2020-08-30 20:30:31,136 INFO  [log] [10]
2020-08-30 20:30:31,756 INFO  [log] [null]
2020-08-30 20:30:31,756 INFO  [log] username displayed in response is wrong
2020-08-30 20:30:31,757 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:30:31,758 INFO  [log] status is 200
2020-08-30 20:30:31,765 INFO  [log] Status: FINISHED, time taken for TestCase was: 1253 ms
2020-08-30 20:30:31,765 INFO  [log] Number of test steps which ran: 6
2020-08-30 20:30:32,100 INFO  [log] 1885
2020-08-30 20:30:33,052 INFO  [log] []
2020-08-30 20:30:33,052 INFO  [log] username displayed in response is wrong
2020-08-30 20:30:33,053 INFO  [log] [HTTP/1.1 404 Not Found]
2020-08-30 20:30:33,053 INFO  [log] status is 200
2020-08-30 20:30:33,057 INFO  [log] Status: FINISHED, time taken for TestCase was: 1269 ms
2020-08-30 20:30:33,057 INFO  [log] Number of test steps which ran: 5
2020-08-30 20:30:33,061 INFO  [log] Category5
2020-08-30 20:30:33,061 INFO  [log] CategoryDesc5
2020-08-30 20:30:33,062 INFO  [log] 105
2020-08-30 20:30:33,063 INFO  [log] 15
2020-08-30 20:30:33,423 INFO  [log] 1886
2020-08-30 20:30:33,737 INFO  [log] [10]
2020-08-30 20:30:34,367 INFO  [log] [null]
2020-08-30 20:30:34,367 INFO  [log] username displayed in response is wrong
2020-08-30 20:30:34,368 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:30:34,368 INFO  [log] status is 200
2020-08-30 20:30:34,375 INFO  [log] Status: FINISHED, time taken for TestCase was: 1283 ms
2020-08-30 20:30:34,376 INFO  [log] Number of test steps which ran: 6
2020-08-30 20:30:34,682 INFO  [log] 1887
2020-08-30 20:30:35,592 INFO  [log] []
2020-08-30 20:30:35,592 INFO  [log] username displayed in response is wrong
2020-08-30 20:30:35,593 INFO  [log] [HTTP/1.1 404 Not Found]
2020-08-30 20:30:35,594 INFO  [log] status is 200
2020-08-30 20:30:35,600 INFO  [log] Status: FINISHED, time taken for TestCase was: 1200 ms
2020-08-30 20:30:35,601 INFO  [log] Number of test steps which ran: 5
2020-08-30 20:30:35,954 INFO  [log] Number of test steps which ran: 1
2020-08-30 20:40:00,434 INFO  [log] Bearer eada9fd2f6a88fb5fa437895097862af273f95a1
2020-08-30 20:40:00,506 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:40:00,524 INFO  [log] status is 200
2020-08-30 20:40:00,926 INFO  [log] upskills_admin
2020-08-30 20:40:00,927 INFO  [log] username is displayed as per expected
2020-08-30 20:40:00,928 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:40:00,931 INFO  [log] status is 200
2020-08-30 20:40:01,322 INFO  [log] upskills_admin
2020-08-30 20:40:01,322 INFO  [log] username is displayed as per expected
2020-08-30 20:40:01,324 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:40:01,327 INFO  [log] status is 200
